id,longitude,latitude
6738025986,77.1935986,28.6856629
6738025988,77.1932673,28.6854911
6738025990,77.1929262,28.6853038
6738025991,77.1926799,28.6850158
6738025994,77.192346,28.6848488
6738025995,77.1926176,28.6837734
6738069073,77.1892333,28.681298
11499927453,77.1893058,28.6811498
11499927460,77.1892509,28.6813045
11499927462,77.1890744,28.6814164
6738069074,77.1896578,28.68043
11499885612,77.1895672,28.6806152
6738069079,77.1893916,28.6803232
11499885613,77.1900953,28.6808186
6738069075,77.1880371,28.6813432
11499962359,77.1882375,28.6809756
11499927452,77.1888909,28.6813509
9181776895,77.1877578,28.6812426
6738069077,77.1889436,28.6812298
6738071599,77.1894371,28.6802014
6738069080,77.1904028,28.6803344
11499866960,77.190542,28.6800612
6738069082,77.1909674,28.6791543
11499821198,77.1909425,28.6789429
11499866955,77.1908706,28.6793927
9181780417,77.1904716,28.6791998
6738069084,77.1906101,28.6799277
11499866959,77.190591,28.6798271
6738071585,77.1903985,28.6787673
6738071595,77.1902445,28.678766
11499821197,77.1904358,28.6789883
6738071587,77.1895751,28.6780852
11518781074,77.1931674,28.6790789
11499866950,77.1897431,28.6788274
6738071598,77.1897524,28.6795402
11499964869,77.1894888,28.6800931
11499984699,77.1893156,28.6801573
6738071602,77.1879914,28.6794108
9181776903,77.1866043,28.6797723
11499984701,77.1886346,28.6799098
9181776914,77.1859378,28.6798918
9659792540,77.2037153,28.68654
6745288637,77.1945137,28.6906639
6745288638,77.1939643,28.6903727
6745288646,77.1945441,28.6894983
6749352722,77.2002979,28.6813763
6749352723,77.1999149,28.6811319
6749352735,77.2004467,28.6812058
6749352727,77.2000619,28.6809582
6749352724,77.2000318,28.6816981
6749352725,77.1996426,28.6814476
6749352726,77.1998897,28.6818792
6749352729,77.1994939,28.6816191
6749352733,77.2005736,28.681057
10211795412,77.2002459,28.6792778
6750772749,77.202494,28.6901501
11478300083,77.20267,28.6899885
6750772752,77.2029683,28.6907107
11138682414,77.2018754,28.6903077
11021406437,77.2027649,28.6912139
6750772753,77.2031589,28.6908708
11021406442,77.2034107,28.6906317
11478309997,77.2022005,28.691326
9860195531,77.2016674,28.6909657
6751847515,77.1897054,28.6970344
6751847517,77.1891823,28.6975544
6752699164,77.1975709,28.6916653
9865032113,77.1976384,28.6916513
9865032084,77.1988723,28.6931843
10100045345,77.1884506,28.6949043
6752908473,77.218865,28.6771317
6752908476,77.2194163,28.6787462
9803638859,77.2198347,28.6786414
6754944635,77.2088295,28.6821781
9870170213,77.2083164,28.6860198
6755849596,77.202509,28.6809328
9181767915,77.2023522,28.6811132
6756458907,77.2041258,28.6800333
7030539697,77.1997982,28.6919508
7030539694,77.2002187,28.6924476
7030539696,77.1999916,28.6921417
7030539725,77.2003783,28.6924234
7030539722,77.1992588,28.6931514
7030539709,77.19899,28.692945
9181727683,77.1995652,28.6921494
7030539724,77.2003095,28.6922782
9863261250,77.199056,28.6913803
7030539707,77.1995722,28.6934887
9865032082,77.1993984,28.6935591
7030539721,77.1988034,28.6928041
7030539711,77.2007558,28.692444
7030539714,77.1988691,28.6915514
9181727686,77.1987406,28.6916754
7030539716,77.1992487,28.6918794
7030539718,77.1984898,28.6925769
9865037417,77.198398,28.6926499
9865032083,77.1990751,28.6933084
7104221086,77.1845448,28.6934999
9889759157,77.223347,28.6959098
7245565843,77.2230375,28.696004
7245565844,77.2218731,28.6949687
7245565856,77.2230667,28.6967309
7245613095,77.2232163,28.6910064
7245613099,77.2232652,28.6902336
9840731345,77.2235414,28.6890136
9852151412,77.2237937,28.6909203
7245613102,77.2235288,28.692032
7245613098,77.2242187,28.6902794
7245613103,77.224157,28.6920853
9889759137,77.2217638,28.6923897
7249645396,77.2185665,28.6811143
9181727684,77.1979572,28.69105
9181780453,77.1987132,28.6903005
7642489802,77.1893074,28.6841797
11027315056,77.189551,28.6880281
9181723242,77.1970314,28.6857963
9860213304,77.1972166,28.6859015
9860213306,77.1976803,28.6861683
9181727693,77.1940132,28.6914026
9181727697,77.1948822,28.6906311
9181727708,77.1954315,28.6908584
9861689327,77.1930069,28.6907766
9861689317,77.1927801,28.6901476
9861677864,77.1946816,28.6926101
9181729653,77.194968,28.6928185
9863261224,77.1949451,28.6931138
9181729659,77.194039,28.6933124
9181729662,77.1934496,28.6936849
9874022182,77.1800946,28.6773716
9181733455,77.1829074,28.6779628
11027529768,77.1992353,28.689014
9181767907,77.1974738,28.6815358
9181788018,77.2018884,28.6807779
11190430910,77.1868415,28.683383
9181776894,77.1876278,28.6812283
11500022492,77.1865225,28.6809442
9181776912,77.1869727,28.6805433
9181776902,77.1871616,28.6804
9181776907,77.1866452,28.6806665
11500022491,77.1864538,28.6807256
11500022488,77.1868017,28.6806178
11500022484,77.1868464,28.6806039
11499866954,77.1905121,28.6794124
9181780419,77.1901082,28.6792331
11518851667,77.1960179,28.6791627
9181780447,77.2001727,28.6892321
11027533926,77.1991014,28.6874507
9181788025,77.2060561,28.6806152
11007679894,77.2048365,28.6805147
9181788055,77.2040946,28.6783312
9181788053,77.2045344,28.6777725
9181788057,77.2028882,28.6784528
11254815530,77.2028877,28.6785198
9181809333,77.203449,28.6781904
9870170215,77.2059075,28.6870672
9659792532,77.2041914,28.6867311
9659792539,77.2040205,28.6864364
9870156172,77.2054394,28.6866485
9659792546,77.2039984,28.6863887
9659792542,77.2035046,28.6855055
9870156161,77.2042961,28.6851705
9659792547,77.2051018,28.6858859
9731752998,77.2049741,28.6998424
9731753000,77.2052561,28.6993197
9849690134,77.2252308,28.697042
9889759130,77.2252078,28.6967103
9774112821,77.2251478,28.6961776
9803638858,77.2194055,28.6799064
9803638861,77.219918,28.6801938
9803725060,77.2262759,28.6777141
9840628321,77.2246358,28.6778136
9840724183,77.2202651,28.6830457
9840724192,77.2188912,28.6780971
9840749334,77.2244056,28.6781608
9840749337,77.2212185,28.6910241
9889759177,77.2207999,28.6920341
9849406217,77.2210239,28.6995413
9849305916,77.2218274,28.6993497
9849998453,77.2118264,28.6968342
9849590808,77.2110706,28.6970317
9849632361,77.2214815,28.6920391
9849632362,77.2215709,28.6914661
9849632364,77.2211546,28.6913963
9849632365,77.2214387,28.6911757
9849632395,77.2289907,28.6942853
9849632398,77.227788,28.6943193
9873696351,77.2278475,28.6915259
9849632400,77.2288438,28.6945998
11021329057,77.2117232,28.6951379
9849656013,77.2262957,28.6997954
9849656014,77.2259168,28.6998329
9849672525,77.2265975,28.6996775
9849672526,77.2272119,28.6996316
9849690142,77.2252725,28.6972919
9849690130,77.2256562,28.697331
9849690140,77.2256459,28.6972649
9849690131,77.2256311,28.6971697
9849690138,77.2256202,28.6970998
9849690132,77.2252586,28.6972087
9849690143,77.2252463,28.6971348
9849690133,77.2256059,28.6970074
9849690148,77.2259308,28.6969823
9849690137,77.2259447,28.6970763
9850019310,77.2259542,28.6971404
9849690139,77.2259686,28.697238
9850134561,77.226785,28.6936811
9850019309,77.2263081,28.6971157
9849690150,77.2263134,28.6971521
9850134560,77.2263331,28.6972878
9849990923,77.2126036,28.6952789
9849998452,77.2119685,28.6971201
9850072035,77.2254031,28.6997025
9850072037,77.2237686,28.6947229
9850072048,77.2242948,28.6950048
9850108003,77.2235046,28.6947104
9850072049,77.2238273,28.6950652
9850072040,77.2239696,28.6955856
9850072054,77.223729,28.6957832
9889759153,77.2238231,28.6963274
9850108002,77.2235298,28.6944359
9889759134,77.2229433,28.6947169
9850108004,77.2234642,28.6949872
9889759133,77.2230332,28.6950298
9850134564,77.2259748,28.6954198
9850134576,77.2258726,28.6960999
9850134574,77.2264192,28.6959027
9889759142,77.225997,28.6966933
9852151410,77.2246133,28.6910327
11015472682,77.203816,28.694032
11015658802,77.2018091,28.6916726
11478309996,77.2015847,28.691176
11024157016,77.2002692,28.6891062
11021406447,77.202831,28.6912678
9863261251,77.1984895,28.6909097
9863289423,77.1910792,28.6980355
9863407556,77.2056274,28.6926971
9865037420,77.199303,28.6935758
9865037422,77.1989311,28.6931477
11027425564,77.1958099,28.6901356
9865037421,77.1993212,28.6936014
9867430114,77.1859621,28.6945963
9867430116,77.186185,28.6923238
10815867628,77.2083614,28.6861056
9901232345,77.2078446,28.6777574
9871575462,77.1920905,28.6907202
11572558506,77.1910309,28.6917932
9871497402,77.1934256,28.67712
11518857206,77.1935299,28.6772426
11518674193,77.1922671,28.6783211
11499575826,77.1842689,28.679718
9873696352,77.227703,28.6915426
9889759129,77.2271731,28.6966403
9901232344,77.2082612,28.6777159
10211795420,77.2002765,28.6782289
10211795414,77.2003146,28.6781773
10211795415,77.1992562,28.6774993
10211795419,77.1995351,28.6770217
11478309995,77.2013123,28.6911074
11478300086,77.2015537,28.6912643
10213864482,77.2016023,28.6900353
11478310001,77.2012405,28.6910871
11190430908,77.1864472,28.6832363
10275618295,77.2231548,28.6785975
10279621416,77.2116689,28.6962971
10279761053,77.2221703,28.6886469
10279761052,77.222763,28.6886939
10279761057,77.2221641,28.6889869
10559256599,77.2202858,28.6800182
10610428364,77.2061685,28.6914031
10610428369,77.2062272,28.6915001
10610428367,77.2065597,28.6920486
10610428368,77.2068756,28.6918938
10610428370,77.2065289,28.6913555
10713708181,77.2160509,28.6929577
10908515339,77.2135334,28.6954734
11015472672,77.2034017,28.6937342
11015472673,77.2032023,28.6936959
11015472691,77.2037121,28.6937192
11015472674,77.2043539,28.6932353
11015472686,77.2042486,28.693449
11477743916,77.2044472,28.693956
11478092763,77.2019631,28.6928472
11015632925,77.2016191,28.6931659
11015658792,77.2015796,28.6912719
11015663308,77.2014958,28.6914951
11015658798,77.2014849,28.6919452
11021406443,77.2034957,28.6907062
11135367574,77.202354,28.6776383
11135367584,77.2024208,28.6776346
11135367586,77.2019383,28.6783937
11138682413,77.2016041,28.6902503
11156968795,77.2277203,28.69085
11430456540,77.2289119,28.6780514
11478073391,77.2023214,28.6941537
11478073394,77.2023348,28.6940444
11478073393,77.2025213,28.6941644
11478107272,77.20237,28.6932322
11478107280,77.2022002,28.6930734
11478107281,77.2026476,28.6936542
11499866953,77.1901581,28.6794464
11499866956,77.1905484,28.6796035
11499866957,77.1902458,28.6796307
11499866958,77.1902686,28.6798576
11499866961,77.1902426,28.6801193
11499885616,77.1895095,28.6807331
11499885615,77.1900276,28.6809275
11499927459,77.1899554,28.6810376
11499885617,77.1894552,28.6808442
11499927455,77.1893743,28.6810096
11499927450,77.1896598,28.6816138
11499927461,77.1891809,28.6814533
11499927468,77.1890318,28.6814015
11499927454,77.1897785,28.6813203
11499962366,77.1882599,28.680832
11499964873,77.1899752,28.6801052
11499974533,77.1863185,28.6808792
11499984716,77.1894152,28.6799465
11499984715,77.188741,28.6796944
11499984702,77.1889555,28.6792759
11499984708,77.188841,28.679493
11499984709,77.1895119,28.6797418
11499984713,77.1893391,28.6792662
11499984705,77.188796,28.6795831
11499984706,77.189464,28.6798432
11500022487,77.1867236,28.6802368
11500022490,77.187019,28.6809235
11518758867,77.1918422,28.6789248
11518859793,77.1957341,28.6792062
11518959288,77.1956266,28.6775392
